timestamp,vessel_id,lat,lon,speed,course,sensor
2025-01-01 00:00:00,1,26.235533044348006,-80.75099225169872,13.158425631014783,165.57064729845814,AIS
2025-01-01 00:10:00,1,26.245214223165267,-80.76496577500389,9.073164614375075,153.2390024712265,AIS
2025-01-01 00:20:00,1,26.30223328541816,-80.94056616274801,6.5501643349739345,152.27342471451934,AIS
2025-01-01 00:30:00,1,26.26094084520098,-80.88199815721728,8.183951848957578,143.77326299357614,AIS
2025-01-01 00:40:00,1,26.406312069041622,-80.96180771220331,10.135056409375848,143.6488181447945,AIS
2025-01-01 00:50:00,1,26.32725772374713,-80.99778114102541,7.698012845155395,161.6532801903858,AIS
2025-01-01 01:00:00,1,26.34589215485529,-81.07072033133251,8.796586775541206,176.41908185201845,AIS
2025-01-01 01:10:00,1,26.396696457492176,-81.16182956362258,11.645089824206378,145.68786350721885,AIS
2025-01-01 01:20:00,1,26.429261727857153,-81.25973589670069,7.3436279022031385,159.8649123656203,AIS
2025-01-01 01:30:00,1,26.477189106484527,-81.20599234977915,9.76870343522352,154.8852630510362,AIS
2025-01-01 01:40:00,1,26.38778690734423,-81.30336134759031,9.078722458080424,168.46752226911823,AIS
2025-01-01 01:50:00,1,26.500341150718867,-81.40832951827063,10.648167938789591,154.0454772027659,AIS
2025-01-01 02:00:00,1,26.470761365602986,-81.34240206939239,12.061999044991902,167.20910119809105,AIS
2025-01-01 02:10:00,1,26.484093818834996,-81.44125487595893,10.662526862807129,167.65175127815266,AIS
2025-01-01 02:20:00,1,26.52354321248171,-81.48788557933149,7.787330051987944,145.93423376612236,AIS
2025-01-01 02:30:00,1,26.609575444871524,-81.4635990024017,9.855979756839332,167.9316289858493,AIS
2025-01-01 02:40:00,1,26.608478184382037,-81.61647536489242,10.722791211016828,173.27666567158877,AIS
2025-01-01 02:50:00,1,26.610052310552003,-81.5587955677034,4.760509791820511,166.1153250506813,AIS
2025-01-01 03:00:00,1,26.63764319529725,-81.70478649134932,10.183521553071005,138.02061086092013,AIS
2025-01-01 03:10:00,1,26.643754476871308,-81.72478886858238,12.955788089483033,152.7135978241926,AIS
2025-01-01 03:20:00,1,26.635760620496367,-81.82054072266912,11.830804235404148,161.1838111035259,AIS
2025-01-01 03:30:00,1,26.671144519830516,-81.82259787216616,10.194155098696081,167.58274991225795,AIS
2025-01-01 03:40:00,1,26.68397710470284,-81.91745272448364,9.215783693735684,143.2611505256079,AIS
2025-01-01 03:50:00,1,26.755333002627783,-81.9408252268767,10.010226913284923,155.5504286731776,AIS
2025-01-01 04:00:00,1,26.691205681049876,-82.02771862995588,9.31457096694646,149.87352731471287,AIS
2025-01-01 04:10:00,1,26.775357161946935,-82.03929219430883,13.77237180242106,159.64207813524746,AIS
2025-01-01 04:20:00,1,26.817746196444222,-82.1160254062698,6.1624575694019175,157.6311612524369,AIS
2025-01-01 04:30:00,1,26.829327416782974,-82.04194937818916,9.615278070437755,160.91177343026519,AIS
2025-01-01 04:40:00,1,26.846027547178505,-82.27635375902632,12.285645629030041,165.4156303337968,AIS
2025-01-01 04:50:00,1,26.90876196239376,-82.316197603217,12.805588621872198,143.87778937900626,AIS
2025-01-01 05:00:00,1,26.920000449109466,-82.21401382251872,8.018927349738624,152.23332271090135,AIS
2025-01-01 05:10:00,1,26.917087392051673,-82.40151875984695,6.898673137867735,158.58192975498935,AIS
2025-01-01 05:20:00,1,26.880436867488832,-82.40547372894132,8.161151531532393,173.39564405710445,AIS
2025-01-01 05:30:00,1,26.91583661793617,-82.49806479961529,11.62703443473934,145.58765684258952,AIS
2025-01-01 05:40:00,1,26.987819508661026,-82.46941295942283,6.785033530877545,159.74263859225212,AIS
2025-01-01 05:50:00,1,27.010887881021088,-82.54848732688001,7.526098578243836,144.6917338760863,AIS
2025-01-01 06:00:00,1,27.045438048967352,-82.62553761013913,10.500985700691754,161.36078210189882,AIS
2025-01-01 06:10:00,1,27.006786963985423,-82.68158253227469,10.586144946597363,150.7527858266654,AIS
2025-01-01 06:20:00,1,27.15552415499943,-82.72231194441908,7.617393005594703,164.46183609326735,AIS
2025-01-01 06:30:00,1,27.03494857530867,-82.75945773360947,12.317191158014808,149.68947682341195,AIS
2025-01-01 06:40:00,1,27.15329869466009,-82.83098129078171,11.64412031998898,176.86422983346853,AIS
2025-01-01 06:50:00,1,27.114307711775577,-82.94211551867834,8.220971140748954,149.73819715727467,AIS
2025-01-01 07:00:00,1,27.14416926148286,-82.94017948505156,10.553381598660039,166.1681324972893,AIS
2025-01-01 07:10:00,1,27.170121670925298,-82.93736875326645,9.470686333524087,185.09799167282526,AIS
2025-01-01 07:20:00,1,27.2222021730975,-83.10571170827707,7.858215003877776,162.72102415936092,AIS
2025-01-01 07:30:00,1,27.201192895820796,-83.07996217908358,10.94647524914709,157.16801088036033,AIS
2025-01-01 07:40:00,1,27.19147357856151,-83.24421293835441,9.106970095865957,166.4602879501638,AIS
2025-01-01 07:50:00,1,27.265965181049285,-83.28356588938766,10.346361851702364,161.74947380421744,AIS
2025-01-01 08:00:00,1,27.23251485141056,-83.26640106848672,10.116417436892,146.46659702862283,AIS
2025-01-01 08:10:00,1,27.316044320615873,-83.2988564707975,12.166102486350553,168.4343205272781,AIS
2025-01-01 08:20:00,1,27.250718713578447,-83.4265953224436,11.03007053441732,163.03415951605115,AIS
2025-01-01 08:30:00,1,27.36680179566945,-83.23987586924704,11.141781021386334,169.25195640873505,AIS
2025-01-01 08:40:00,1,27.410196728906648,-83.45275125454643,9.369461510719308,165.48599221186174,AIS
2025-01-01 08:50:00,1,27.34530260938295,-83.54997012078064,9.029272904341793,158.7150414007923,AIS
2025-01-01 09:00:00,1,27.521124027821347,-83.68430082340517,11.372520380749027,141.76914129503254,AIS
2025-01-01 09:10:00,1,27.403241735576042,-83.58929840725914,10.128560038190926,147.118852227636,AIS
2025-01-01 09:20:00,1,27.412520372780357,-83.6625744229927,8.539266736565727,160.06088590274882,AIS
2025-01-01 09:30:00,1,27.47201137961639,-83.78194270115168,14.28788817865065,164.23549023010918,AIS
2025-01-01 09:40:00,1,27.389922887666163,-83.79284834136483,8.676427070463223,166.4206333548913,AIS
2025-01-01 09:50:00,1,27.473001209455248,-83.86071625250858,11.009974557960915,166.55385194863027,AIS
2025-01-01 10:00:00,1,27.47405965540194,-83.92451286555921,9.050109377678087,151.36300768119196,AIS
2025-01-01 10:10:00,1,27.643794417146626,-83.94034709155106,7.478232091329909,167.07491947747684,AIS
2025-01-01 10:20:00,1,27.683076744361042,-83.96178128740348,6.961260068091973,153.05395927826655,AIS
2025-01-01 10:30:00,1,27.661761721347588,-84.1015963970439,10.887638856292456,165.64264054122245,AIS
2025-01-01 10:40:00,1,27.573516869687193,-84.121997564898,3.517465319861855,147.65242359358618,AIS
2025-01-01 10:50:00,1,27.62868221507428,-84.23421882952508,13.26482260786327,143.59488622732275,AIS
2025-01-01 11:00:00,1,27.640755627686936,-84.21810101489446,12.882546578132231,143.53767849513468,AIS
2025-01-01 11:10:00,1,27.742363269007374,-84.27693476403971,8.036982697904097,162.51733474956177,AIS
2025-01-01 11:20:00,1,27.71560529555614,-84.36026563428057,10.139604169980037,154.04316403831146,AIS
2025-01-01 11:30:00,1,27.732775407417876,-84.3499566300285,13.172033632290704,145.51814501866056,AIS
2025-01-01 11:40:00,1,27.855198438265965,-84.53347592706261,9.696429809928834,163.77947207177482,AIS
2025-01-01 11:50:00,1,27.784043592297746,-84.51981488640945,9.58375549928545,152.96629066034075,AIS
